Type,Timestamp,ProcessStepName,Parameter,Ignore Tolerance,Pump To Pressure,Pump Pressure,Step Time,Pump Time,Pressure (mTorr),Position (Deg),HF Power (W),HF Reflected Power (W),Lower Magnitude (%),Lower Phase (%),DC Bias (V),CHF3 100 (sccm),Ar 100 (sccm),O2 50 (sccm),CF4 50 (sccm),SF6 100 (sccm),Temp (C),Chiller Temp (C),Endpoint State,Endpoint,Signal Smooth Time (Secs),Endpoint Closed Time (Secs),Endpoint Type,Endpoint Threshold Type,Endpoint Normalisation Time (Secs),Endpoint Normalisation (percent),Endpoint OverEtch Time(Secs),Endpoint Threshold (percent),Endpoint Capture Time (Secs),Endpoint OverEtch (percent),Etch Depth,Refractive Index,Laser Wavelength,Etch Depth[1],Etch Rate,Derivative Smooth Time (Secs),Derivative Gain,Endpoint Type[1],Wavelength 1 (%),Wavelength 2 (%),Wavelength 3 (%),Integration Time (ms),Sample Average,Boxcar Width,Process State,Elapsed Time,taskID,BatchID,LotID,recipe,UID,user
Data, 2024/06/24 19:44:51.000,Chamber Clean,Readbacks,,,7.50E-09,05:14.0,00:00.0,100.1,11.6,253,2,79.9,31.9,397.1,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,296.2423,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:52.000,Chamber Clean,Readbacks,,,7.50E-09,05:13.0,00:00.0,99.9,11.6,253,2,79.9,31.9,397.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,297.2563,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:53.000,Chamber Clean,Readbacks,,,7.50E-09,05:12.0,00:00.0,100,11.6,253,2,79.9,31.9,397.4,0,0,49.9,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,298.2853,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:54.000,Chamber Clean,Readbacks,,,7.50E-09,05:11.0,00:00.0,100,11.6,253,2,79.9,31.9,397.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,299.3473,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:55.000,Chamber Clean,Readbacks,,,7.50E-09,05:10.0,00:00.0,99.9,11.6,253,2,79.9,31.9,397,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,300.3483,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:56.000,Chamber Clean,Readbacks,,,7.50E-09,05:09.0,00:00.0,100,11.6,253,2,79.9,31.9,397,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,301.3753,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:57.000,Chamber Clean,Readbacks,,,7.50E-09,05:08.0,00:00.0,100,11.6,253,2,79.9,31.9,397.2,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,302.3893,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:58.000,Chamber Clean,Readbacks,,,7.50E-09,05:07.0,00:00.0,100,11.6,253,3,79.9,31.9,397.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,303.4183,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:44:59.000,Chamber Clean,Readbacks,,,7.50E-09,05:06.0,00:00.0,100.1,11.6,253,3,79.8,31.9,397.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,304.4633,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:00.000,Chamber Clean,Readbacks,,,7.50E-09,05:05.0,00:00.0,99.8,11.6,253,2,79.8,31.9,397.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,305.5083,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:01.000,Chamber Clean,Readbacks,,,7.50E-09,05:04.0,00:00.0,100,11.6,253,2,79.8,31.9,397.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,306.5243,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:02.000,Chamber Clean,Readbacks,,,7.50E-09,05:03.0,00:00.0,100,11.6,253,3,79.8,31.9,397.1,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,307.5523,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:03.000,Chamber Clean,Readbacks,,,7.50E-09,05:02.0,00:00.0,100,11.6,253,3,79.8,31.9,397.6,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,308.5663,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:04.000,Chamber Clean,Readbacks,,,7.50E-09,05:01.0,00:00.0,100.1,11.6,253,3,79.8,31.9,397.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,309.6114,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:05.000,Chamber Clean,Readbacks,,,7.50E-09,05:00.0,00:00.0,99.9,11.6,253,3,79.8,31.9,397.3,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,310.6264,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:06.000,Chamber Clean,Readbacks,,,7.50E-09,04:59.0,00:00.0,99.9,11.6,253,2,79.8,31.9,397.3,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,311.6544,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:07.000,Chamber Clean,Readbacks,,,7.50E-09,04:58.0,00:00.0,100,11.6,252,3,79.8,31.9,397.3,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,312.6714,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:08.000,Chamber Clean,Readbacks,,,7.50E-09,04:57.0,00:00.0,100,11.6,253,3,79.8,31.9,397,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,313.7004,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:09.000,Chamber Clean,Readbacks,,,7.50E-09,04:56.0,00:00.0,100,11.6,253,3,79.7,31.9,397.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,314.7464,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:10.000,Chamber Clean,Readbacks,,,7.50E-09,04:55.0,00:00.0,99.9,11.6,253,3,79.7,31.9,397.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,315.7574,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:11.000,Chamber Clean,Readbacks,,,7.50E-09,04:54.0,00:00.0,99.9,11.6,253,3,79.7,31.9,397.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,316.7714,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:12.000,Chamber Clean,Readbacks,,,7.50E-09,04:53.0,00:00.0,100.1,11.6,253,3,79.8,31.9,397.3,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,317.8344,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:13.000,Chamber Clean,Readbacks,,,7.50E-09,04:52.0,00:00.0,100,11.6,253,3,79.8,31.9,397.6,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,318.8474,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:14.000,Chamber Clean,Readbacks,,,7.50E-09,04:50.0,00:00.0,99.9,11.6,252,3,79.8,31.9,397.3,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,319.8914,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:15.000,Chamber Clean,Readbacks,,,7.50E-09,04:50.0,00:00.0,100,11.6,253,3,79.8,31.9,398,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,320.9543,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:16.000,Chamber Clean,Readbacks,,,7.50E-09,04:48.0,00:00.0,100,11.6,253,3,79.8,31.9,397.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,321.9814,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:17.000,Chamber Clean,Readbacks,,,7.50E-09,04:47.0,00:00.0,100.1,11.6,253,3,79.8,31.9,397.6,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,323.0284,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:18.000,Chamber Clean,Readbacks,,,7.50E-09,04:46.0,00:00.0,100,11.6,253,3,79.8,31.9,397.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,324.0443,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:19.000,Chamber Clean,Readbacks,,,7.50E-09,04:45.0,00:00.0,100,11.6,253,3,79.8,31.9,397.8,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,325.0553,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:20.000,Chamber Clean,Readbacks,,,7.50E-09,04:44.0,00:00.0,100.1,11.6,253,3,79.8,31.9,397.6,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,326.0873,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:21.000,Chamber Clean,Readbacks,,,7.50E-09,04:43.0,00:00.0,100,11.6,253,3,79.8,31.9,397.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,327.1013,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:22.000,Chamber Clean,Readbacks,,,7.50E-09,04:42.0,00:00.0,99.9,11.6,253,3,79.8,31.9,397.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,328.1123,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:23.000,Chamber Clean,Readbacks,,,7.50E-09,04:41.0,00:00.0,99.9,11.6,253,3,79.8,31.9,397.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,329.1433,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:24.000,Chamber Clean,Readbacks,,,7.50E-09,04:40.0,00:00.0,100,11.6,253,3,79.8,31.9,397.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,330.1563,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:25.000,Chamber Clean,Readbacks,,,7.50E-09,04:39.0,00:00.0,99.9,11.6,253,3,79.9,31.9,397.6,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,331.1703,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:26.000,Chamber Clean,Readbacks,,,7.50E-09,04:38.0,00:00.0,100.1,11.6,253,3,79.9,31.9,397.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,332.1854,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:27.000,Chamber Clean,Readbacks,,,7.50E-09,04:37.0,00:00.0,100,11.6,252,3,79.9,31.9,397.9,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,333.2164,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:28.000,Chamber Clean,Readbacks,,,7.50E-09,04:36.0,00:00.0,100.1,11.6,253,3,79.9,31.9,397.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,334.2744,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:29.000,Chamber Clean,Readbacks,,,7.50E-09,04:35.0,00:00.0,100,11.6,253,3,79.9,31.9,397.6,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,335.3044,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:30.000,Chamber Clean,Readbacks,,,7.50E-09,04:34.0,00:00.0,99.9,11.6,253,3,79.9,31.9,397.8,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,336.3364,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:31.000,Chamber Clean,Readbacks,,,7.50E-09,04:33.0,00:00.0,100,11.6,253,3,79.9,31.9,397.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,337.3474,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:32.000,Chamber Clean,Readbacks,,,7.50E-09,04:32.0,00:00.0,100,11.6,253,2,80,31.9,397.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,338.3774,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:33.000,Chamber Clean,Readbacks,,,7.50E-09,04:31.0,00:00.0,100,11.6,253,2,80,31.9,397.6,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,339.4384,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:34.000,Chamber Clean,Readbacks,,,7.50E-09,04:30.0,00:00.0,100,11.6,253,2,80,31.9,397.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,340.4674,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:35.000,Chamber Clean,Readbacks,,,7.50E-09,04:29.0,00:00.0,100.1,11.6,253,2,80,31.9,397.8,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,341.4814,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:36.000,Chamber Clean,Readbacks,,,7.50E-09,04:28.0,00:00.0,100.1,11.6,253,3,80,31.9,397.9,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,342.5284,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:37.000,Chamber Clean,Readbacks,,,7.50E-09,04:27.0,00:00.0,99.7,11.6,253,3,80,31.9,398.3,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,343.5434,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:38.000,Chamber Clean,Readbacks,,,7.50E-09,04:26.0,00:00.0,99.7,11.6,253,2,80,31.9,398.2,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,344.6034,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:39.000,Chamber Clean,Readbacks,,,7.50E-09,04:25.0,00:00.0,100.1,11.6,253,2,80,31.9,397.8,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,345.6484,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:40.000,Chamber Clean,Readbacks,,,7.50E-09,04:24.0,00:00.0,100.1,11.7,253,2,80,31.9,398,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,346.6604,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:41.000,Chamber Clean,Readbacks,,,7.50E-09,04:23.0,00:00.0,100,11.6,253,2,80,31.9,398.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,347.7074,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:42.000,Chamber Clean,Readbacks,,,7.50E-09,04:22.0,00:00.0,99.9,11.5,253,3,80,31.9,397.8,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,348.7354,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:43.000,Chamber Clean,Readbacks,,,7.50E-09,04:21.0,00:00.0,100,11.6,253,2,80,31.9,397.9,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,349.7834,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:44.000,Chamber Clean,Readbacks,,,7.50E-09,04:20.0,00:00.0,100.1,11.7,252,2,80,31.9,398.1,0,0,50,0,0,,20,OFF,3.1,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,350.7944,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:45.000,Chamber Clean,Readbacks,,,7.50E-09,04:19.0,00:00.0,99.9,11.6,253,2,80,31.9,398.1,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,351.8244,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:46.000,Chamber Clean,Readbacks,,,7.50E-09,04:18.0,00:00.0,99.9,11.6,253,2,80,31.9,398.6,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,352.8384,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:47.000,Chamber Clean,Readbacks,,,7.50E-09,04:17.0,00:00.0,99.9,11.6,253,2,79.9,31.9,397.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,353.8694,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:48.000,Chamber Clean,Readbacks,,,7.50E-09,04:16.0,00:00.0,100,11.6,253,2,79.9,31.9,397.9,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,354.8974,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:49.000,Chamber Clean,Readbacks,,,7.50E-09,04:14.0,00:00.0,100,11.6,253,3,79.9,31.9,398.1,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,355.9424,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:50.000,Chamber Clean,Readbacks,,,7.50E-09,04:14.0,00:00.0,99.9,11.6,253,3,79.9,31.9,397.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,356.9714,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:51.000,Chamber Clean,Readbacks,,,7.50E-09,04:12.0,00:00.0,100,11.6,252,2,79.9,31.9,397.7,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,357.9854,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:52.000,Chamber Clean,Readbacks,,,7.50E-09,04:11.0,00:00.0,100,11.6,253,3,79.8,31.9,398.1,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,359.0464,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:53.000,Chamber Clean,Readbacks,,,7.50E-09,04:10.0,00:00.0,100,11.6,253,3,79.8,31.9,398.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,360.0605,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:54.000,Chamber Clean,Readbacks,,,7.50E-09,04:09.0,00:00.0,100,11.6,253,3,79.8,31.9,398.1,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,361.0915,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:55.000,Chamber Clean,Readbacks,,,7.50E-09,04:08.0,00:00.0,100,11.6,253,3,79.8,31.9,398.2,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,362.1195,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:56.000,Chamber Clean,Readbacks,,,7.50E-09,04:07.0,00:00.0,100.1,11.6,253,3,79.8,31.9,398.1,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,363.1365,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:57.000,Chamber Clean,Readbacks,,,7.50E-09,04:06.0,00:00.0,100,11.6,253,3,79.7,31.9,398.1,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,364.1635,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:58.000,Chamber Clean,Readbacks,,,7.50E-09,04:05.0,00:00.0,100,11.6,253,3,79.7,31.9,398,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,365.2255,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:45:59.000,Chamber Clean,Readbacks,,,7.50E-09,04:04.0,00:00.0,99.9,11.6,253,3,79.7,31.9,398.3,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,366.2395,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:00.000,Chamber Clean,Readbacks,,,7.50E-09,04:03.0,00:00.0,100.1,11.6,253,3,79.7,31.9,398.1,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,367.2705,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:01.000,Chamber Clean,Readbacks,,,7.50E-09,04:02.0,00:00.0,99.9,11.6,253,3,79.7,31.9,398.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,368.2975,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:02.000,Chamber Clean,Readbacks,,,7.50E-09,04:01.0,00:00.0,100,11.6,253,3,79.8,31.9,398.5,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,369.3115,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:03.000,Chamber Clean,Readbacks,,,7.50E-09,04:00.0,00:00.0,100.1,11.7,253,3,79.8,31.9,398.2,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,370.3255,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
Data, 2024/06/24 19:46:04.000,Chamber Clean,Readbacks,,,7.50E-09,03:59.0,00:00.0,99.9,11.7,253,3,79.8,31.9,398.4,0,0,50,0,0,,20,OFF,3.2,,,,,,,,,,,,,,off,off,,,,99,99,99,,,,Process started  all tolerances OK,371.3575,,<No Wafer>,<No Wafer>,OPT - Chamber Clean - edited,,View Only
